Name,Season,player_id,date,market_value_in_eur,current_club_id,player_club_domestic_competition_id,Nationality,Position,Team,Age,YOB,MatchedPlayed,Starts,MinutesPlayed,90s,Goals,Assists,GA,NonPenGoals,PensScored,PensAttempted,YellowCards,RedCards,xG,npxG,xAG,npxG + xAG,ProgressiveCarries,ProgressivePasses,ProgressivePassesReceived,G/90,A/90,GA/90,NonPenGoals/90,NonPenGA/90,xG/90,xAG/90,xA+xG /90,npxG/90,npXG + xAG /90,Matches,Shots,ShotsOnTarget,SoT%,S/90,SoT/90,G/Shot,G/SoT,AvgShotDist,FKShots,npxG/Shot,Goals - xG,npG - npxG,PassesCompleted,PassesAttempted,PercentPassesCompleted,TotalPassingDistance,ProgressedPassingDistance,ShortPassesCompleted,ShortPassesAttempted,ShortPassesPercentCompleted,MedPassesCompleted,MedPassesAttempted,MedPassesPercentCompleted,LongPassesCompleted,LongPassesAttempted,LongPassesPercentCompleted,xA,A - xAG,KeyPasses,1/3,PPen,CPen,Progressive Passes,Tackles,TacklesWon,TklsDefThird,TklsMidThird,TklsAttThird,DribblersTackled,DribblesChallenged,DrblTkl%,ChallengesLost,Blocks,BlockedShots,BlockedPasses,Interceptions,Tackles + Interceptions,Clearances,DefensiveErrors,nationality_id,team_id,position_id,season_id
Djibril Sidibé,2019/2020,161869,2020-04-08,9500000,2441,GR1,fr FRA,"DF,MF",Everton,27,1992,25,18,"1,824",20.3,0,4,4,0,0,0,3,0,0.4,0.4,2.3,2.7,61.0,86.0,102.0,0.0,0.2,0.2,0.0,0.2,0.02,0.11,0.13,0.02,0.13,Matches,12,3,25.0,0.59,0.15,0.0,0.0,24.0,0.0,0.03,-0.4,-0.4,924.0,1205.0,76.7,15657.0,5646.0,442.0,515.0,85.8,381.0,485.0,78.6,81.0,133.0,60.9,2.0,1.7,19.0,56.0,20.0,13.0,86.0,83.0,44,48.0,25.0,10.0,43.0,72.0,59.7,29.0,19.0,3.0,16.0,40,123.0,41.0,0.0,18,10,9,1
Domingos Quina,2019/2020,391719,2020-04-08,3200000,6912,PO1,pt POR,"MF,FW",Watford,19,1999,4,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,1,1,100.0,4.09,4.09,0.0,0.0,27.3,0.0,0.03,0.0,0.0,10.0,10.0,100.0,120.0,30.0,7.0,7.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0,1.0,1.0,0.0,1.0,2.0,50.0,1.0,3.0,0.0,3.0,0,2.0,0.0,0.0,24,9,5,1
Dominic Calvert-Lewin,2019/2020,306024,2020-04-08,24000000,29,GB1,eng ENG,FW,Everton,22,1997,36,30,"2,626",29.2,13,1,14,13,0,0,9,0,15.3,15.3,1.5,16.8,40.0,50.0,156.0,0.45,0.03,0.48,0.45,0.48,0.52,0.05,0.57,0.52,0.57,Matches,85,38,44.7,2.91,1.3,0.15,0.34,12.9,0.0,0.18,-2.3,-2.3,359.0,577.0,62.2,4534.0,1103.0,225.0,338.0,66.6,78.0,123.0,63.4,21.0,30.0,70.0,0.8,-0.5,15.0,31.0,14.0,3.0,50.0,7.0,5,1.0,4.0,2.0,1.0,10.0,10.0,9.0,15.0,2.0,13.0,6,13.0,36.0,0.0,2,10,1,1
Dominic Calvert-Lewin,2020/2021,306024,2021-05-28,45000000,29,GB1,eng ENG,FW,Everton,23,1997,33,32,"2,871",31.9,16,0,16,16,0,0,3,0,16.3,16.3,2.0,18.3,36.0,46.0,160.0,0.5,0.0,0.5,0.5,0.5,0.51,0.06,0.57,0.51,0.57,Matches,83,46,55.4,2.6,1.44,0.19,0.35,12.2,0.0,0.2,-0.3,-0.3,469.0,691.0,67.9,6095.0,1186.0,287.0,388.0,74.0,112.0,167.0,67.1,21.0,28.0,75.0,2.1,-2.0,18.0,36.0,12.0,1.0,46.0,17.0,8,1.0,8.0,8.0,6.0,12.0,50.0,6.0,22.0,6.0,16.0,6,23.0,33.0,0.0,2,10,1,2
Dominic Calvert-Lewin,2021/2022,306024,2022-03-29,42000000,29,GB1,eng ENG,FW,Everton,24,1997,17,15,"1,283",14.3,5,2,7,3,2,3,2,0,6.5,4.2,1.6,5.7,9.0,17.0,50.0,0.35,0.14,0.49,0.21,0.35,0.46,0.11,0.57,0.29,0.4,Matches,30,11,36.7,2.1,0.77,0.1,0.27,13.8,0.0,0.14,-1.5,-1.2,167.0,280.0,59.6,1807.0,408.0,111.0,169.0,65.7,31.0,51.0,60.8,3.0,4.0,75.0,1.2,0.4,10.0,10.0,4.0,0.0,17.0,11.0,8,1.0,6.0,4.0,3.0,8.0,37.5,5.0,5.0,2.0,3.0,3,14.0,12.0,0.0,2,10,1,3
Dominic Calvert-Lewin,2022/2023,306024,2023-03-16,25000000,29,GB1,eng ENG,FW,Everton,25,1997,17,15,"1,165",12.9,2,1,3,1,1,1,3,0,5.8,5.0,0.8,5.9,18.0,15.0,56.0,0.15,0.08,0.23,0.08,0.15,0.45,0.06,0.51,0.39,0.45,Matches,30,9,30.0,2.32,0.7,0.03,0.11,11.8,0.0,0.17,-3.8,-4.0,131.0,221.0,59.3,1575.0,318.0,83.0,125.0,66.4,29.0,54.0,53.7,5.0,8.0,62.5,0.8,0.2,9.0,13.0,4.0,0.0,15.0,4.0,2,1.0,0.0,3.0,1.0,5.0,20.0,4.0,5.0,1.0,4.0,3,7.0,18.0,0.0,2,10,1,4
Dominic Calvert-Lewin,2023/2024,306024,2023-12-19,22000000,29,GB1,eng ENG,FW,Everton,26,1997,24,19,"1,583",17.6,3,1,4,3,0,0,1,0,9.3,9.3,1.6,10.9,24.0,24.0,82.0,0.17,0.06,0.23,0.17,0.23,0.53,0.09,0.62,0.53,0.62,Matches,52,17,32.7,2.96,0.97,0.06,0.18,12.7,0.0,0.18,-6.3,-6.3,183.0,325.0,56.3,2207.0,473.0,128.0,199.0,64.3,39.0,78.0,50.0,5.0,9.0,55.6,0.7,-0.6,15.0,11.0,9.0,0.0,24.0,9.0,3,1.0,5.0,3.0,2.0,12.0,16.7,10.0,11.0,3.0,8.0,3,12.0,25.0,0.0,2,10,1,5
Dominic Solanke,2019/2020,258889,2020-04-08,12000000,989,GB1,eng ENG,FW,Bournemouth,21,1997,32,17,"1,651",18.3,3,1,4,3,0,0,1,0,4.6,4.6,1.2,5.8,35.0,35.0,109.0,0.16,0.05,0.22,0.16,0.22,0.25,0.07,0.32,0.25,0.32,Matches,32,8,25.0,1.74,0.44,0.09,0.38,14.8,0.0,0.14,-1.6,-1.6,301.0,439.0,68.6,3698.0,828.0,202.0,256.0,78.9,60.0,92.0,65.2,13.0,21.0,61.9,0.9,-0.2,15.0,26.0,7.0,1.0,35.0,8.0,4,2.0,5.0,1.0,5.0,33.0,15.2,28.0,9.0,1.0,8.0,8,16.0,18.0,1.0,2,5,1,1
Dominic Solanke,2022/2023,258889,2022-11-03,18000000,989,GB1,eng ENG,"FW,MF",Bournemouth,24,1997,33,32,"2,860",31.8,6,7,13,6,0,0,2,0,9.1,9.1,3.9,13.0,70.0,47.0,167.0,0.19,0.22,0.41,0.19,0.41,0.29,0.12,0.41,0.29,0.41,Matches,76,28,36.8,2.39,0.88,0.08,0.21,12.8,0.0,0.12,-3.1,-3.1,363.0,533.0,68.1,4673.0,1106.0,225.0,294.0,76.5,101.0,135.0,74.8,14.0,24.0,58.3,2.4,3.1,21.0,22.0,17.0,1.0,47.0,15.0,9,8.0,3.0,4.0,5.0,22.0,22.7,17.0,26.0,7.0,19.0,6,21.0,46.0,0.0,2,5,2,4
Dominic Solanke,2023/2024,258889,2023-12-19,25000000,989,GB1,eng ENG,FW,Bournemouth,26,1997,28,28,"2,494",27.7,15,3,18,14,1,2,2,0,15.9,14.4,2.2,16.6,34.0,46.0,138.0,0.54,0.11,0.65,0.51,0.61,0.57,0.08,0.65,0.52,0.6,Matches,84,29,34.5,3.03,1.05,0.17,0.48,12.0,0.0,0.17,-1.1,-0.5,302.0,405.0,74.6,3712.0,919.0,203.0,242.0,83.9,65.0,88.0,73.9,8.0,14.0,57.1,1.6,0.5,31.0,20.0,17.0,3.0,46.0,17.0,9,1.0,9.0,7.0,7.0,16.0,43.8,9.0,20.0,4.0,16.0,3,20.0,35.0,0.0,2,5,1,5
Dominic Thompson,2021/2022,503688,2021-12-23,800000,1148,GB1,eng ENG,DF,Brentford,21,2000,2,2,146,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,1,0,0.0,0.62,0.0,0.0,0.0,14.7,0.0,0.06,-0.1,-0.1,21.0,41.0,51.2,297.0,81.0,13.0,18.0,72.2,8.0,13.0,61.5,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2,3.0,3.0,0.0,2,3,3,3
Dominik Szoboszlai,2023/2024,451276,2023-12-19,75000000,31,GB1,hu HUN,MF,Liverpool,23,2000,23,21,"1,732",19.2,3,2,5,3,0,0,1,0,2.4,2.4,4.3,6.7,60.0,124.0,122.0,0.16,0.1,0.26,0.16,0.26,0.12,0.22,0.35,0.12,0.35,Matches,45,11,24.4,2.34,0.57,0.07,0.27,25.4,7.0,0.05,0.6,0.6,1019.0,1231.0,82.8,16224.0,4036.0,549.0,611.0,89.9,354.0,412.0,85.9,78.0,133.0,58.6,3.9,-2.3,38.0,77.0,25.0,6.0,124.0,29.0,18,10.0,11.0,8.0,15.0,44.0,34.1,29.0,32.0,2.0,30.0,11,40.0,16.0,1.0,48,15,4,5
Donny van de Beek,2020/2021,288255,2021-05-27,30000000,24,L1,nl NED,"MF,FW",Manchester Utd,23,1997,19,4,524,5.8,1,1,2,1,0,0,1,0,0.4,0.4,0.9,1.3,7.0,16.0,39.0,0.17,0.17,0.34,0.17,0.34,0.06,0.16,0.22,0.06,0.22,Matches,2,1,50.0,0.34,0.17,0.5,1.0,18.4,0.0,0.18,0.6,0.6,237.0,275.0,86.2,3308.0,739.0,146.0,163.0,89.6,74.0,80.0,92.5,8.0,12.0,66.7,0.8,0.1,3.0,12.0,1.0,0.0,16.0,15.0,10,2.0,11.0,2.0,7.0,15.0,46.7,8.0,10.0,1.0,9.0,6,21.0,7.0,0.0,29,8,5,2
Donny van de Beek,2021/2022,288255,2021-12-23,25000000,24,L1,nl NED,MF,Everton,24,1997,7,5,483,5.4,1,0,1,1,0,0,1,0,1.1,1.1,0.1,1.1,3.0,20.0,10.0,0.19,0.0,0.19,0.19,0.19,0.2,0.01,0.21,0.2,0.21,Matches,5,1,20.0,0.93,0.19,0.2,1.0,20.5,0.0,0.21,-0.1,-0.1,206.0,250.0,82.4,2732.0,712.0,112.0,128.0,87.5,73.0,85.0,85.9,3.0,12.0,25.0,0.2,-0.1,2.0,21.0,3.0,0.0,20.0,15.0,7,8.0,6.0,1.0,6.0,13.0,46.2,7.0,6.0,2.0,4.0,6,21.0,4.0,0.0,29,10,4,3
Donny van de Beek,2022/2023,288255,2023-03-16,17000000,24,L1,nl NED,MF,Manchester Utd,25,1997,7,2,167,1.9,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,2.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.11,0.05,0.11,Matches,2,0,0.0,1.08,0.0,0.0,0.0,10.1,0.0,0.05,-0.1,-0.1,46.0,61.0,75.4,502.0,115.0,31.0,34.0,91.2,8.0,8.0,100.0,1.0,2.0,50.0,0.1,-0.1,3.0,0.0,4.0,0.0,6.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1,1.0,1.0,0.0,29,8,4,4
Donny van de Beek,2023/2024,288255,2023-12-19,9000000,24,L1,nl NED,DF,Manchester Utd,26,1997,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.09,4.44,5.54,1.09,5.54,Matches,1,0,0.0,30.0,0.0,0.0,0.0,16.1,0.0,0.04,0.0,0.0,1.0,1.0,100.0,7.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,29,8,3,5
Douglas Luiz,2019/2020,447661,2020-04-08,18000000,405,GB1,br BRA,MF,Aston Villa,21,1998,36,28,"2,612",29.0,3,2,5,3,0,0,8,0,2.6,2.6,1.7,4.2,35.0,143.0,46.0,0.1,0.07,0.17,0.1,0.17,0.09,0.06,0.15,0.09,0.15,Matches,38,12,31.6,1.31,0.41,0.08,0.25,24.0,3.0,0.07,0.4,0.4,1010.0,1243.0,81.3,19047.0,5278.0,400.0,460.0,87.0,454.0,536.0,84.7,131.0,191.0,68.6,1.6,0.3,17.0,106.0,17.0,5.0,143.0,46.0,24,25.0,17.0,4.0,19.0,65.0,29.2,46.0,42.0,15.0,27.0,36,82.0,54.0,1.0,15,19,4,1
Douglas Luiz,2020/2021,447661,2021-06-08,35000000,405,GB1,br BRA,MF,Aston Villa,22,1998,33,32,"2,781",30.9,0,2,2,0,0,0,10,1,1.2,1.2,1.6,2.8,47.0,131.0,32.0,0.0,0.06,0.06,0.0,0.06,0.04,0.05,0.09,0.04,0.09,Matches,26,8,30.8,0.84,0.26,0.0,0.0,23.9,1.0,0.05,-1.2,-1.2,1217.0,1445.0,84.2,22141.0,6015.0,503.0,568.0,88.6,525.0,577.0,91.0,152.0,212.0,71.7,1.4,0.4,19.0,134.0,13.0,3.0,131.0,49.0,18,22.0,26.0,1.0,20.0,58.0,34.5,38.0,52.0,17.0,35.0,43,92.0,44.0,2.0,15,19,4,2
Douglas Luiz,2021/2022,447661,2021-12-23,35000000,405,GB1,br BRA,MF,Aston Villa,23,1998,34,31,"2,715",30.2,2,3,5,2,0,0,7,0,2.0,2.0,2.5,4.4,28.0,105.0,44.0,0.07,0.1,0.17,0.07,0.17,0.07,0.08,0.15,0.07,0.15,Matches,23,8,34.8,0.76,0.27,0.09,0.25,25.3,8.0,0.09,0.0,0.0,1290.0,1550.0,83.2,21991.0,7065.0,567.0,644.0,88.0,559.0,629.0,88.9,121.0,210.0,57.6,2.2,0.5,37.0,107.0,19.0,2.0,105.0,59.0,39,30.0,24.0,5.0,21.0,72.0,29.2,51.0,30.0,7.0,23.0,34,93.0,28.0,1.0,15,19,4,3
Douglas Luiz,2022/2023,447661,2022-11-03,35000000,405,GB1,br BRA,MF,Aston Villa,24,1998,37,33,"2,927",32.5,6,6,12,6,0,0,6,1,2.8,2.8,4.4,7.2,48.0,148.0,35.0,0.18,0.18,0.37,0.18,0.37,0.09,0.14,0.22,0.09,0.22,Matches,34,12,35.3,1.05,0.37,0.18,0.5,25.0,7.0,0.08,3.2,3.2,1494.0,1812.0,82.5,26492.0,6527.0,613.0,680.0,90.1,665.0,768.0,86.6,158.0,277.0,57.0,2.9,1.6,45.0,123.0,19.0,4.0,148.0,73.0,42,31.0,32.0,10.0,30.0,63.0,47.6,33.0,36.0,7.0,29.0,40,113.0,27.0,2.0,15,19,4,4
Douglas Luiz,2023/2024,447661,2023-12-19,60000000,405,GB1,br BRA,MF,Aston Villa,25,1998,27,27,"2,328",25.9,9,5,14,5,4,4,7,0,6.6,3.5,4.2,7.6,50.0,145.0,42.0,0.35,0.19,0.54,0.19,0.39,0.26,0.16,0.42,0.13,0.29,Matches,41,12,29.3,1.59,0.46,0.12,0.42,23.6,5.0,0.08,2.4,1.5,1455.0,1694.0,85.9,25329.0,6505.0,655.0,702.0,93.3,618.0,698.0,88.5,144.0,227.0,63.4,4.3,0.8,43.0,116.0,35.0,7.0,145.0,50.0,32,18.0,24.0,8.0,21.0,44.0,47.7,23.0,29.0,6.0,23.0,18,68.0,17.0,1.0,15,19,4,5
Duje Caleta-Car,2022/2023,238266,2022-11-03,14000000,1041,FR1,hr CRO,DF,Southampton,25,1996,13,9,946,10.5,1,0,1,1,0,0,2,0,0.8,0.8,0.0,0.8,5.0,33.0,0.0,0.1,0.0,0.1,0.1,0.1,0.08,0.0,0.08,0.08,0.08,Matches,5,2,40.0,0.48,0.19,0.2,0.5,12.3,0.0,0.16,0.2,0.2,480.0,568.0,84.5,9398.0,3504.0,155.0,173.0,89.6,268.0,289.0,92.7,53.0,93.0,57.0,0.2,0.0,1.0,26.0,0.0,0.0,33.0,14.0,10,9.0,4.0,1.0,6.0,9.0,66.7,3.0,15.0,11.0,4.0,15,29.0,65.0,1.0,47,12,3,4
Dwight Gayle,2019/2020,196522,2020-04-08,9500000,762,GB1,eng ENG,FW,Newcastle Utd,28,1990,20,10,850,9.4,4,2,6,4,0,0,2,0,4.3,4.3,0.8,5.1,7.0,7.0,43.0,0.42,0.21,0.64,0.42,0.64,0.46,0.09,0.54,0.46,0.54,Matches,23,10,43.5,2.44,1.06,0.17,0.4,11.9,1.0,0.19,-0.3,-0.3,103.0,151.0,68.2,1269.0,199.0,70.0,94.0,74.5,16.0,25.0,64.0,6.0,12.0,50.0,0.3,1.2,6.0,6.0,1.0,1.0,7.0,12.0,10,4.0,6.0,2.0,4.0,8.0,50.0,4.0,5.0,0.0,5.0,2,14.0,9.0,0.0,2,23,1,1
Dwight Gayle,2020/2021,196522,2021-06-08,4000000,762,GB1,eng ENG,"FW,MF",Newcastle Utd,29,1990,18,4,514,5.7,1,1,2,1,0,0,0,0,2.9,2.9,0.3,3.3,3.0,6.0,30.0,0.18,0.18,0.35,0.18,0.35,0.51,0.06,0.57,0.51,0.57,Matches,16,6,37.5,2.8,1.05,0.06,0.17,10.8,1.0,0.2,-1.9,-1.9,96.0,118.0,81.4,1144.0,147.0,64.0,68.0,94.1,20.0,29.0,69.0,2.0,4.0,50.0,0.2,0.7,6.0,3.0,2.0,0.0,6.0,2.0,0,1.0,1.0,0.0,0.0,7.0,0.0,7.0,3.0,1.0,2.0,1,3.0,2.0,0.0,2,23,2,2
Dwight Gayle,2021/2022,196522,2021-12-23,2000000,762,GB1,eng ENG,"FW,DF",Newcastle Utd,30,1990,8,0,38,0.4,0,0,0,0,0,0,1,0,0.6,0.6,0.3,0.9,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.31,0.71,2.02,1.31,2.02,Matches,2,0,0.0,4.74,0.0,0.0,0.0,7.3,0.0,0.28,-0.6,-0.6,13.0,16.0,81.3,104.0,12.0,11.0,12.0,91.7,0.0,1.0,0.0,0.0,0.0,0.0,0.1,-0.3,2.0,1.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2.0,0.0,0.0,2,23,7,3
Dwight McNeil,2019/2020,584769,2020-04-08,18000000,29,GB1,eng ENG,MF,Burnley,19,1999,38,38,"3,338",37.1,2,6,8,2,0,0,5,0,2.3,2.3,7.7,10.0,146.0,97.0,109.0,0.05,0.16,0.22,0.05,0.22,0.06,0.21,0.27,0.06,0.27,Matches,48,14,29.2,1.29,0.38,0.04,0.14,24.0,10.0,0.05,-0.3,-0.3,894.0,1305.0,68.5,15517.0,4923.0,470.0,537.0,87.5,257.0,369.0,69.6,133.0,265.0,50.2,6.8,-1.7,55.0,97.0,42.0,34.0,97.0,47.0,33,18.0,22.0,7.0,23.0,71.0,32.4,48.0,60.0,8.0,52.0,30,77.0,34.0,0.0,2,4,4,1
Dwight McNeil,2020/2021,584769,2021-06-08,22000000,29,GB1,eng ENG,MF,Burnley,20,1999,36,34,"3,069",34.1,2,5,7,2,0,0,1,0,1.1,1.1,6.2,7.2,102.0,101.0,102.0,0.06,0.15,0.21,0.06,0.21,0.03,0.18,0.21,0.03,0.21,Matches,26,9,34.6,0.76,0.26,0.08,0.22,22.3,1.0,0.04,0.9,0.9,936.0,1372.0,68.2,16469.0,4663.0,449.0,522.0,86.0,302.0,401.0,75.3,136.0,313.0,43.5,5.8,-1.2,48.0,76.0,39.0,21.0,101.0,47.0,24,24.0,18.0,5.0,18.0,56.0,32.1,38.0,44.0,6.0,38.0,32,79.0,32.0,1.0,2,4,4,2
Dwight McNeil,2021/2022,584769,2021-12-23,22000000,29,GB1,eng ENG,MF,Burnley,21,1999,38,35,"3,107",34.5,0,1,1,0,0,0,1,0,2.3,2.3,4.6,6.9,93.0,104.0,112.0,0.0,0.03,0.03,0.0,0.03,0.07,0.13,0.2,0.07,0.2,Matches,52,15,28.8,1.51,0.43,0.0,0.0,22.8,4.0,0.04,-2.3,-2.3,782.0,1154.0,67.8,14022.0,4010.0,377.0,434.0,86.9,265.0,358.0,74.0,112.0,245.0,45.7,5.3,-3.6,47.0,67.0,43.0,21.0,104.0,78.0,49,27.0,38.0,13.0,33.0,73.0,45.2,40.0,64.0,11.0,53.0,35,113.0,31.0,1.0,2,4,4,3
Dwight McNeil,2022/2023,584769,2022-11-03,18000000,29,GB1,eng ENG,"FW,MF",Everton,22,1999,36,28,"2,498",27.8,7,3,10,7,0,0,5,0,3.5,3.5,6.1,9.6,76.0,69.0,128.0,0.25,0.11,0.36,0.25,0.36,0.13,0.22,0.35,0.13,0.35,Matches,46,15,32.6,1.66,0.54,0.15,0.47,20.5,1.0,0.08,3.5,3.5,656.0,987.0,66.5,11288.0,3797.0,335.0,391.0,85.7,208.0,278.0,74.8,87.0,212.0,41.0,5.4,-3.1,49.0,45.0,27.0,14.0,69.0,64.0,41,35.0,14.0,15.0,27.0,62.0,43.5,35.0,46.0,7.0,39.0,31,95.0,41.0,0.0,2,10,2,4
Dwight McNeil,2023/2024,584769,2023-12-19,20000000,29,GB1,eng ENG,"MF,FW",Everton,24,1999,25,23,"2,014",22.4,2,5,7,2,0,0,1,0,2.8,2.8,7.0,9.8,63.0,84.0,96.0,0.09,0.22,0.31,0.09,0.31,0.13,0.31,0.44,0.13,0.44,Matches,43,11,25.6,1.92,0.49,0.05,0.18,20.7,0.0,0.07,-0.8,-0.8,584.0,862.0,67.7,9949.0,3283.0,309.0,357.0,86.6,180.0,255.0,70.6,77.0,175.0,44.0,5.5,-2.0,47.0,50.0,38.0,17.0,84.0,30.0,17,12.0,9.0,9.0,16.0,41.0,39.0,25.0,35.0,6.0,29.0,14,44.0,26.0,0.0,2,10,5,5
Eberechi Eze,2020/2021,479999,2021-06-08,20000000,873,GB1,eng ENG,MF,Crystal Palace,22,1998,34,29,"2,559",28.4,4,6,10,4,0,0,3,0,2.2,2.2,3.9,6.1,79.0,127.0,126.0,0.14,0.21,0.35,0.14,0.35,0.08,0.14,0.21,0.08,0.21,Matches,37,13,35.1,1.3,0.46,0.11,0.31,21.7,4.0,0.06,1.8,1.8,945.0,1188.0,79.5,13623.0,3996.0,538.0,596.0,90.3,286.0,351.0,81.5,62.0,131.0,47.3,2.8,2.1,43.0,70.0,32.0,3.0,127.0,27.0,14,11.0,13.0,3.0,16.0,35.0,45.7,19.0,19.0,3.0,16.0,24,51.0,9.0,1.0,2,16,4,2
Eberechi Eze,2021/2022,479999,2021-12-23,20000000,873,GB1,eng ENG,"MF,FW",Crystal Palace,23,1998,13,6,605,6.7,1,1,2,1,0,0,1,0,0.4,0.4,0.9,1.3,20.0,33.0,38.0,0.15,0.15,0.3,0.15,0.3,0.07,0.13,0.2,0.07,0.2,Matches,10,1,10.0,1.49,0.15,0.1,1.0,20.8,1.0,0.04,0.6,0.6,234.0,304.0,77.0,3880.0,972.0,124.0,145.0,85.5,82.0,101.0,81.2,25.0,41.0,61.0,0.8,0.1,11.0,22.0,7.0,2.0,33.0,10.0,6,5.0,2.0,3.0,6.0,11.0,54.5,5.0,4.0,1.0,3.0,5,15.0,1.0,0.0,2,16,5,3
Eberechi Eze,2022/2023,479999,2022-11-03,30000000,873,GB1,eng ENG,"MF,FW",Crystal Palace,24,1998,38,30,"2,636",29.3,10,4,14,9,1,1,3,0,7.3,6.5,4.3,10.8,69.0,131.0,129.0,0.34,0.14,0.48,0.31,0.44,0.25,0.15,0.39,0.22,0.37,Matches,70,25,35.7,2.39,0.85,0.13,0.36,21.9,14.0,0.09,2.7,2.5,923.0,1178.0,78.4,14106.0,3902.0,531.0,607.0,87.5,294.0,353.0,83.3,67.0,148.0,45.3,3.1,-0.3,57.0,88.0,35.0,2.0,131.0,42.0,24,17.0,18.0,7.0,18.0,38.0,47.4,20.0,22.0,0.0,22.0,13,55.0,10.0,0.0,2,16,5,4
Eberechi Eze,2023/2024,479999,2023-12-19,48000000,873,GB1,eng ENG,"MF,FW",Crystal Palace,25,1998,18,15,"1,316",14.6,6,1,7,5,1,1,3,0,5.5,4.7,2.9,7.5,43.0,59.0,75.0,0.41,0.07,0.48,0.34,0.41,0.37,0.2,0.57,0.32,0.52,Matches,54,20,37.0,3.69,1.37,0.09,0.25,21.5,10.0,0.09,0.5,0.3,438.0,569.0,77.0,7095.0,1977.0,215.0,247.0,87.0,165.0,196.0,84.2,41.0,89.0,46.1,3.1,-1.9,37.0,30.0,25.0,3.0,59.0,24.0,9,1.0,12.0,11.0,11.0,23.0,47.8,12.0,14.0,1.0,13.0,6,30.0,4.0,0.0,2,16,5,5
Eddie Nketiah,2019/2020,340324,2020-04-08,11000000,11,GB1,eng ENG,FW,Arsenal,20,1999,13,7,633,7.0,2,0,2,2,0,0,0,1,3.1,3.1,0.6,3.7,19.0,16.0,38.0,0.28,0.0,0.28,0.28,0.28,0.45,0.08,0.53,0.45,0.53,Matches,15,5,33.3,2.13,0.71,0.13,0.4,12.2,0.0,0.21,-1.1,-1.1,105.0,141.0,74.5,1441.0,247.0,59.0,72.0,81.9,38.0,49.0,77.6,3.0,5.0,60.0,0.1,-0.6,5.0,6.0,3.0,0.0,16.0,7.0,5,3.0,4.0,0.0,2.0,6.0,33.3,4.0,9.0,0.0,9.0,2,9.0,5.0,0.0,2,7,1,1
Eddie Nketiah,2020/2021,340324,2021-06-08,16000000,11,GB1,eng ENG,FW,Arsenal,21,1999,17,4,423,4.7,2,1,3,2,0,0,0,0,1.8,1.8,0.6,2.4,6.0,6.0,29.0,0.43,0.21,0.64,0.43,0.64,0.38,0.14,0.51,0.38,0.51,Matches,12,5,41.7,2.55,1.06,0.17,0.4,12.8,0.0,0.15,0.2,0.2,76.0,93.0,81.7,891.0,94.0,53.0,62.0,85.5,16.0,20.0,80.0,1.0,1.0,100.0,0.2,0.4,8.0,4.0,2.0,0.0,6.0,3.0,1,0.0,2.0,1.0,0.0,2.0,0.0,2.0,6.0,0.0,6.0,0,3.0,5.0,0.0,2,7,1,2
Eddie Nketiah,2021/2022,340324,2021-12-23,10000000,11,GB1,eng ENG,FW,Arsenal,22,1999,21,8,835,9.3,5,1,6,5,0,0,3,0,4.4,4.4,2.0,6.4,27.0,21.0,66.0,0.54,0.11,0.65,0.54,0.65,0.47,0.22,0.69,0.47,0.69,Matches,29,13,44.8,3.13,1.4,0.17,0.38,14.6,0.0,0.15,0.6,0.6,175.0,230.0,76.1,2484.0,379.0,96.0,115.0,83.5,66.0,78.0,84.6,5.0,8.0,62.5,0.8,-1.0,13.0,7.0,4.0,0.0,21.0,9.0,4,1.0,4.0,4.0,1.0,4.0,25.0,3.0,9.0,2.0,7.0,4,13.0,5.0,0.0,2,7,1,3
